year,exam_type,paper,question_text
2015,Prelims,GS1,(c) Both 1 and 2
2015,Prelims,GS1,(d) Neither 1 nor 2
2015,Prelims,GS1,49. Which of the following statements regarding 'Green Climate Fund' is/are correct?
2015,Prelims,GS1,1. It is intended to assist the developing countries in adaptation and mitigation practices to counter climate change.
2015,Prelims,GS1,"2. It is founded under the aegis of UNEP, OECD, Asian Development Bank and World Bank."
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 only
2015,Prelims,GS1,(c) Both 1 and 2
2015,Prelims,GS1,(d) Neither 1 nor 2
2015,Prelims,GS1,"50. Indira Gandhi Prize for Peace, Disarmament and Development for 2014 was given to which one of the following?"
2015,Prelims,GS1,(a) Bhabha Atomic Research Centre
2015,Prelims,GS1,(b) Indian Institute of Science
2015,Prelims,GS1,(c) Indian Space Research Organization
2015,Prelims,GS1,(d) Tata Institute of Fundamental Research
2015,Prelims,GS1,"51. With reference to the Cabinet Mission, which of the following statements is/are correct?"
2015,Prelims,GS1,1. It recommended a federal government.
2015,Prelims,GS1,2. It enlarged the powers of the Indian courts.
2015,Prelims,GS1,3. It provided for more Indians in the ICS.
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 and 3
2015,Prelims,GS1,(c) 1 and 3
2015,Prelims,GS1,(d) None
2015,Prelims,GS1,"52. Which one of the following National Parks has a climate that varies from tropical to subtropical, temperate and arctic?"
2015,Prelims,GS1,(a) Khangchendzonga National Park
2015,Prelims,GS1,(b) Nandadevi National Park
2015,Prelims,GS1,(c) Neora Valley National Park
2015,Prelims,GS1,(d) Namdapha National Park
2015,Prelims,GS1,53. Amnesty International is
2015,Prelims,GS1,(a) an agency of the United Nations to help refugees of civil wars
2015,Prelims,GS1,(b) a global Human Rights Movement
2015,Prelims,GS1,(c) a non-governmental voluntary organization to help very poor people
2015,Prelims,GS1,(d) an inter-governmental agency to cater to medical emergencies in war-ravaged regions
2015,Prelims,GS1,"54. With reference to the art and archaeological history of India, which one among the following was made earliest?"
2015,Prelims,GS1,(a) Lingaraja Temple at Bhubaneswar
2015,Prelims,GS1,(b) Rock-cut Elephant at Dhauli
2015,Prelims,GS1,(c) Rock-cut Monuments at Mahabalipuram
2015,Prelims,GS1,(d) Varaha Image at Udayagiri
2015,Prelims,GS1,"55. With reference to Indian history, which of the following is/are the essential element/elements of the feudal system?"
2015,Prelims,GS1,1. A very strong centralized political authority and a very weak provincial or local political authority
2015,Prelims,GS1,2. Emergence of administrative structure based on control and possession of land
2015,Prelims,GS1,3. Creation of lord-vassal relationship between the feudal lord and his overlord
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 and 2 only
2015,Prelims,GS1,(b) 2 and 3 only
2015,Prelims,GS1,(c) 3 only
2015,Prelims,GS1,"(d) 1, 2 and 3"
2015,Prelims,GS1,56. BioCarbon Fund Initiative for Sustainable Forest Landscapes' is managed by the
2015,Prelims,GS1,(a) Asian Development Bank
2015,Prelims,GS1,(b) International Monetary Fund
2015,Prelims,GS1,(c) United Nations Environment Programme
2015,Prelims,GS1,(d) World Bank
2015,Prelims,GS1,57. India is a member of which among the following?
2015,Prelims,GS1,1. Asia-Pacific Economic Cooperation
2015,Prelims,GS1,2. Association of South-East Asian Nations
2015,Prelims,GS1,3. East Asia Summit
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 and 2 only
2015,Prelims,GS1,(b) 3 only
2015,Prelims,GS1,"(c) 1, 2 and 3"
2015,Prelims,GS1,(d) India is a member of none of them
2015,Prelims,GS1,"58. In India, the steel production industry requires the import of"
2015,Prelims,GS1,(a) saltpetre
2015,Prelims,GS1,(b) rock phosphate
2015,Prelims,GS1,(c) coking coal
2015,Prelims,GS1,(d) All of the above
2015,Prelims,GS1,59. The provisions in Fifth Schedule and Sixth Schedule in the Constitution of India are made in order to
2015,Prelims,GS1,(a) protect the interests of Scheduled Tribes
2015,Prelims,GS1,(b) determine the boundaries between States
2015,Prelims,GS1,"(c) determine the powers, authority and responsibilities of Panchayats"
2015,Prelims,GS1,(d) protect the interests of all the border States
2015,Prelims,GS1,"60. With reference to the Union Government, consider the following statements :"
2015,Prelims,GS1,1. The Department of Revenue is responsible for the preparation of Union Budget that is presented to the Parliament.
2015,Prelims,GS1,2. No amount can be withdrawn from the Consolidated Fund of India without the authorization from the Parliament of India.
2015,Prelims,GS1,3. All the disbursements made from Public Account also need the authorization from the Parliament of India.
2015,Prelims,GS1,Which of the statements given above is/are correct?
2015,Prelims,GS1,(a) 1 and 2 only
2015,Prelims,GS1,(b) 2 and 3 only
2015,Prelims,GS1,(c) 2 only
2015,Prelims,GS1,"(d) 1, 2 and 3"
2015,Prelims,GS1,61. Who/Which of the following is the custodian of the Constitution of India?
2015,Prelims,GS1,(a) The President of India
2015,Prelims,GS1,(b) The Prime Minister of India
2015,Prelims,GS1,(c) The Lok Sabha Secretariat
2015,Prelims,GS1,(d) The Supreme Court of India
2015,Prelims,GS1,62. Consider the following statements :
2015,Prelims,GS1,1. The Accelerated Irrigation Benefits Programme was launched during 1996-97 to provide loan assistance to poor farmers.
2015,Prelims,GS1,2. The Command Area Development Programme was launched in 1974-75 for the development of water-use efficiency.
2015,Prelims,GS1,Which of the statements given above is/are correct?
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 only
2015,Prelims,GS1,(c) Both 1 and 2
2015,Prelims,GS1,(d) Neither 1 nor 2
2015,Prelims,GS1,63. The Genetic Engineering Appraisal Committee is constituted under the
2015,Prelims,GS1,"(a) Food Safety and Standards Act, 2006"
2015,Prelims,GS1,"(b) Geographical Indications of Goods (Registration and Protection) Act, 1999"
2015,Prelims,GS1,"(c) Environment (Protection) Act, 1986"
2015,Prelims,GS1,"(d) Wildlife (Protection) Act, 1972"
2015,Prelims,GS1,"64. In the Mekong-Ganga Cooperation, an initiative of six countries, which of the following is/are not a participant/participants?"
2015,Prelims,GS1,1. Bangladesh
2015,Prelims,GS1,2. Cambodia
2015,Prelims,GS1,3. China
2015,Prelims,GS1,4. Myanmar
2015,Prelims,GS1,5. Thailand
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,"(b) 2, 3 and 4"
2015,Prelims,GS1,(c) 1 and 3
2015,Prelims,GS1,"(d) 1, 2 and 5"
2015,Prelims,GS1,"65. Basel III Accord' or simply Basel III', often seen in the news, seeks to"
2015,Prelims,GS1,(a) develop national strategies for the conservation and sustainable use of biological diversity
2015,Prelims,GS1,(b) improve banking sector's ability to deal with financial and economic stress and improve risk management
2015,Prelims,GS1,(c) reduce the greenhouse gas emissions but places a heavier burden on developed countries
2015,Prelims,GS1,(d) transfer technology from developed countries to poor countries to enable them to replace the use of chlorofluorocarbons in refrigeration with harmless chemicals
2015,Prelims,GS1,66. Consider the following statements:
2015,Prelims,GS1,1. The winds which blow between 30° N and 60° S latitudes throughout the year are known as westerlies.
2015,Prelims,GS1,2. The moist air masses that cause winter rains in North-Western region of India are part of westerlies.
2015,Prelims,GS1,Which of the statements given above is/are correct?
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 only
2015,Prelims,GS1,(c) Both 1 and 2
2015,Prelims,GS1,(d) Neither 1 nor 2
2015,Prelims,GS1,"67. With reference to Indian Ocean Rim Association for Regional Cooperation (IOR-ARC)', consider the following statements:"
2015,Prelims,GS1,1. It was established very recently in response to incidents of piracy and accidents of oil spills.
2015,Prelims,GS1,2. It is an alliance meant for maritime security only.
2015,Prelims,GS1,Which of the statements given above is/are correct?
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 only
2015,Prelims,GS1,(c) Both 1 and 2
2015,Prelims,GS1,(d) Neither 1 nor 2
2015,Prelims,GS1,68. Which one of the following movements has contributed to a split in the Indian National Congress resulting in the emergence of moderates' and 'extremists?
2015,Prelims,GS1,(a) Swadeshi Movement
2015,Prelims,GS1,(b) Quit India Movement
2015,Prelims,GS1,(c) Non-Cooperation Movement
2015,Prelims,GS1,(d) Civil Disobedience Movement
2015,Prelims,GS1,"69. In a particular region in India, the local people train the roots of living trees into robust bridges across the streams. As the time passes, these bridges become stronger. These unique living root bridges' are found in"
2015,Prelims,GS1,(a) Meghalaya
2015,Prelims,GS1,(b) Himachal Pradesh
2015,Prelims,GS1,(c) Jharkhand
2015,Prelims,GS1,(d) Tamil Nadu
2015,Prelims,GS1,70. Tides occur in the oceans and seas due to which among the following?
2015,Prelims,GS1,1. Gravitational force of the Sun
2015,Prelims,GS1,2. Gravitational force of the Moon
2015,Prelims,GS1,3. Centrifugal force of the Earth
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 and 3 only
2015,Prelims,GS1,(c) 1 and 3 only
2015,Prelims,GS1,"(d) 1, 2 and 3"
2015,Prelims,GS1,71. In which of the following activities are Indian Remote Sensing (IRS) satellites used?
2015,Prelims,GS1,1. Assessment of crop productivity
2015,Prelims,GS1,2. Locating groundwater resources
2015,Prelims,GS1,3. Mineral exploration
2015,Prelims,GS1,4. Telecommunications
2015,Prelims,GS1,5. Traffic studies
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,"(a) 1, 2 and 3 only"
2015,Prelims,GS1,(b) 4 and 5 only
2015,Prelims,GS1,(c) 1 and 2 only
2015,Prelims,GS1,"(d) 1, 2, 3, 4 and 5"
2015,Prelims,GS1,72. Consider the following States:
2015,Prelims,GS1,1. Arunachal Pradesh
2015,Prelims,GS1,2. Himachal Pradesh
2015,Prelims,GS1,3. Mizoram
2015,Prelims,GS1,In which of the above States do 'Tropical Wet Evergreen Forests' occur?
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 and 3 only
2015,Prelims,GS1,(c) 1 and 3 only
2015,Prelims,GS1,"(d) 1, 2 and 3"
2015,Prelims,GS1,"73. The term IndARC', sometimes seen in the news, is the name of"
2015,Prelims,GS1,(a) an indigenously developed radar system inducted into Indian Defence
2015,Prelims,GS1,(b) India's satellite to provide services to the countries of Indian Ocean Rim
2015,Prelims,GS1,(c) a scientific establishment set up by India in Antarctic region
2015,Prelims,GS1,(d) India's underwater observatory to scientifically study the Arctic region
2015,Prelims,GS1,"74. With reference to 'Forest Carbon Partnership Facility', which of the following statements is/are correct?"
2015,Prelims,GS1,"1. It is a global partnership of governments, businesses, civil society and indigenous peoples."
2015,Prelims,GS1,"2. It provides financial aid to universities, individual scientists and institutions involved in scientific forestry research to develop eco-friendly and climate adaptation technologies for sustainable forest management."
2015,Prelims,GS1,3. It assists the countries in their 'REDD+ (Reducing Emissions from Deforestation and Degradation+)' efforts by providing them with financial and technical assistance.
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 and 3 only
2015,Prelims,GS1,(c) 1 and 3 only
2015,Prelims,GS1,"(d) 1, 2 and 3"
2015,Prelims,GS1,75. Which one of the following was given classical language status recently?
2015,Prelims,GS1,(a) Odia
2015,Prelims,GS1,(b) Konkani
2015,Prelims,GS1,(c) Bhojpuri
2015,Prelims,GS1,(d) Assamese
2015,Prelims,GS1,"76. With reference to an organization known as BirdLife International', which of the following statements is/are correct?"
2015,Prelims,GS1,1. It is a Global Partnership of Conservation Organizations.
2015,Prelims,GS1,2. The concept of 'biodiversity hotspots' originated from this organization.
2015,Prelims,GS1,3. It identifies the sites known/ referred to as Important Bird and Biodiversity Areas'.
2015,Prelims,GS1,Select the correct answer using the code given below.
2015,Prelims,GS1,(a) 1 only
2015,Prelims,GS1,(b) 2 and 3 only
2015,Prelims,GS1,(c) 1 and 3 only
2015,Prelims,GS1,"(d) 1, 2 and 3"
2015,Prelims,GS1,77. Which one of the following countries of South-West Asia does not open out to the Mediterranean Sea?
2015,Prelims,GS1,(a) Syria
2015,Prelims,GS1,(b) Jordan
2015,Prelims,GS1,(c) Lebanon
2015,Prelims,GS1,(d) Israel
2015,Prelims,GS1,"78. In India, in which one of the following types of forests is teak a dominant tree species?"
2015,Prelims,GS1,(a) Tropical moist deciduous forest
2015,Prelims,GS1,(b) Tropical rain forest
2015,Prelims,GS1,(c) Tropical thorn scrub forest
2015,Prelims,GS1,(d) Temperate forest with grasslands
2015,Prelims,GS1,"79. Beijing Declaration and Platform for Action', often seen in the news, is"
2015,Prelims,GS1,"(a) a strategy to tackle the regional terrorism, an outcome of a meeting of the Shanghai Cooperation Organization"
2015,Prelims,GS1,"(b) a plan of action for sustainable economic growth in the Asia-Pacific Region, an outcome of the deliberations of the Asia-Pacific Economic Forum"
2015,Prelims,GS1,"(c) an agenda for women's empowerment, an outcome of a World Conference convened by the United Nations"
